"row ID","Gemeinde","Schule","Geschlecht","Muttersprache","Heimatland","Alter","Französisch","Italienisch","Mathematik","1","2","3","4","5","6","7","Gesamtergebnis","M"
"L-412199-KSALP","Horw","KSALP","F","D","CH",17.0,5.0,,4.5,4.923076923076923,5.0,4.892857142857143,4.615384615384615,4.964285714285714,,,4.882352941176471,
"L-412201-KSALP","Horw","KSALP","F","D","CH",17.0,4.0,,4.5,4.653846153846154,4.75,4.5,4.423076923076923,,,,4.584905660377358,
"L-412203-KSALP","Horw","KSALP","F","D","D",17.0,5.0,,4.5,4.730769230769231,4.785714285714286,4.461538461538462,4.346153846153846,4.535714285714286,,,4.574626865671642,
"L-412204-KSALP","Horw","KSALP","M","D","CH",18.0,5.0,,4.0,4.576923076923077,4.607142857142857,4.576923076923077,4.423076923076923,4.5,,,4.537313432835821,
"L-412206-KSALP","Horw","KSALP","M","D","CH",18.0,4.5,,4.5,4.615384615384615,4.714285714285714,4.653846153846154,4.653846153846154,4.571428571428571,,,4.641791044776119,
"L-412208-KSALP","Horw","KSALP","F","D","CH",17.0,5.5,,5.5,5.769230769230769,5.607142857142857,5.538461538461538,5.3076923076923075,5.178571428571429,,,5.477611940298507,
"L-412210-KSALP","Horw","KSALP","F","D","CH",17.0,5.0,,4.0,4.8076923076923075,4.535714285714286,4.5,4.269230769230769,4.428571428571429,,,4.507462686567164,
"L-412212-KSALP","Horw","KSALP","F","D","CH",17.0,4.0,,5.0,4.846153846153846,4.892857142857143,4.423076923076923,4.461538461538462,4.607142857142857,,,4.649253731343284,
"L-412214-KSALP","Horw","KSALP","F","D","CH",17.0,5.0,,5.5,4.961538461538462,5.214285714285714,5.035714285714286,4.923076923076923,5.0,,,5.029411764705882,
"L-412216-KSALP","Horw","KSALP","M","D","CH",17.0,4.5,,4.5,4.961538461538462,4.678571428571429,4.5,4.3076923076923075,4.535714285714286,,,4.597014925373134,
"L-412218-KSALP","Horw","KSALP","M","D","CH",17.0,5.0,,5.5,5.5,5.214285714285714,5.269230769230769,5.384615384615385,5.428571428571429,,,5.358208955223881,
"L-412220-KSALP","Horw","KSALP","M","D","CH",18.0,5.0,,4.0,4.884615384615385,4.428571428571429,4.464285714285714,4.461538461538462,,,,4.555555555555555,
"L-412222-KSALP","Horw","KSALP","M","D","CH",17.0,4.0,,4.0,4.576923076923077,4.214285714285714,4.5,4.5,4.464285714285714,,,4.447761194029851,
"L-412224-KSALP","Horw","KSALP","F","D","CH",17.0,4.0,,3.5,4.769230769230769,4.75,4.461538461538462,4.5,4.5,,,4.597014925373134,
"L-412226-KSALP","Horw","KSALP","F","D","CH",18.0,4.0,,4.0,4.846153846153846,4.964285714285714,4.346153846153846,4.653846153846154,5.1923076923076925,,,4.803030303030303,
"L-412228-KSALP","Horw","KSALP","M","D","CH",17.0,3.5,,4.0,4.1923076923076925,4.25,4.269230769230769,4.269230769230769,,,,4.245283018867925,
"L-412230-KSALP","Horw","KSALP","M","D","CH",18.0,4.5,,4.5,4.8076923076923075,4.678571428571429,4.653846153846154,4.653846153846154,4.607142857142857,,,4.67910447761194,
"L-412231-KSALP","Horw","KSALP","F","D","CH",18.0,5.5,,5.5,5.576923076923077,5.535714285714286,5.615384615384615,5.538461538461538,5.392857142857143,,,5.529850746268656,
"L-412235-KSALP","Luzern","KSALP","F","D","CH",17.0,4.0,,4.5,5.230769230769231,5.25,4.714285714285714,4.461538461538462,4.535714285714286,,,4.838235294117647,
"L-412237-KSALP","Luzern","KSALP","F","D","CH",17.0,4.0,,5.0,5.076923076923077,5.178571428571429,5.115384615384615,5.230769230769231,5.25,,,5.1716417910447765,
"L-412239-KSALP","Luzern","KSALP","F","D","CH",18.0,4.5,,4.0,4.538461538461538,4.642857142857143,4.769230769230769,4.423076923076923,4.535714285714286,,,4.582089552238806,
"L-412240-KSALP","Luzern","KSALP","M","D","D",17.0,4.0,,4.5,5.1923076923076925,4.928571428571429,4.576923076923077,4.615384615384615,4.714285714285714,,,4.8059701492537314,
"L-412243-KSALP","Luzern","KSALP","F","D","CH",17.0,5.5,,5.5,5.3076923076923075,5.464285714285714,5.25,5.346153846153846,5.464285714285714,,,5.367647058823529,
"L-412247-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,4.5,4.153846153846154,4.214285714285714,4.153846153846154,4.115384615384615,,,,4.160377358490566,
"L-412249-KSALP","Luzern","KSALP","M","D","CH",18.0,4.5,,3.0,4.653846153846154,4.714285714285714,4.423076923076923,4.461538461538462,4.714285714285714,,,4.597014925373134,
"L-412251-KSALP","Luzern","KSALP","F","D","CH",17.0,5.5,,5.5,5.076923076923077,5.321428571428571,5.1923076923076925,5.115384615384615,5.107142857142857,,,5.164179104477612,
"L-412253-KSALP","Luzern","KSALP","M","D","CH",17.0,5.0,,5.0,5.115384615384615,5.035714285714286,5.038461538461538,4.653846153846154,4.571428571428571,,,4.880597014925373,
"L-412254-KSALP","Luzern","KSALP","M","D","CH",18.0,4.5,,3.0,4.846153846153846,4.357142857142857,4.1923076923076925,4.230769230769231,,,,4.371212121212121,
"L-412256-KSALP","Luzern","KSALP","M","D","CH",18.0,4.0,,4.0,4.961538461538462,5.035714285714286,4.769230769230769,4.846153846153846,4.75,,,4.873134328358209,
"L-412258-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,3.0,4.8076923076923075,4.357142857142857,4.083333333333333,,,,,4.423076923076923,
"L-412262-KSALP","Luzern","KSALP","F","D","CH",18.0,5.0,,5.5,5.1923076923076925,5.142857142857143,5.107142857142857,5.115384615384615,5.107142857142857,,,5.132352941176471,
"L-412266-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.5,5.153846153846154,5.107142857142857,5.071428571428571,5.0,5.0,,,5.0661764705882355,
"L-412268-KSALP","Luzern","KSALP","M","D","CH",17.0,5.5,,6.0,4.923076923076923,5.071428571428571,5.1923076923076925,4.846153846153846,4.892857142857143,,,4.985074626865671,
"L-412270-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,3.5,4.653846153846154,4.428571428571429,4.464285714285714,4.461538461538462,4.5,,,4.5,
"L-412277-KSALP","Luzern","KSALP","M","D","CH",17.0,5.0,,4.5,5.038461538461538,5.0,4.730769230769231,4.576923076923077,4.607142857142857,,,4.791044776119403,
"L-412278-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,4.0,4.384615384615385,4.392857142857143,4.230769230769231,4.346153846153846,4.321428571428571,,,4.335820895522388,
"L-412280-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,4.5,5.038461538461538,4.857142857142857,4.75,5.076923076923077,4.964285714285714,,,4.9338235294117645,
"L-412286-KSALP","Luzern","KSALP","F","D","CH",17.0,4.5,,5.0,4.923076923076923,4.928571428571429,4.75,4.576923076923077,,,,4.796296296296297,
"L-412291-KSALP","Luzern","KSALP","M","D","D",17.0,4.0,,4.0,4.384615384615385,4.321428571428571,4.321428571428571,4.5,4.571428571428571,,,4.419117647058823,
"L-412294-KSALP","Luzern","KSALP","F","D","CH",17.0,4.0,,4.5,4.961538461538462,4.714285714285714,4.6923076923076925,4.730769230769231,4.678571428571429,,,4.753731343283582,
"L-412299-KSALP","Luzern","KSALP","M","D","CH",18.0,4.5,,5.0,4.923076923076923,4.785714285714286,4.769230769230769,4.653846153846154,4.75,,,4.776119402985074,
"L-412301-KSALP","Luzern","KSALP","M","D","CH",18.0,3.5,,5.0,4.576923076923077,4.428571428571429,4.346153846153846,4.326923076923077,,,,4.401515151515151,
"L-412303-KSALP","Luzern","KSALP","M","IRA","CH",17.0,4.5,,4.5,4.769230769230769,4.464285714285714,4.1923076923076925,4.384615384615385,4.5,,,4.462686567164179,
"L-412304-KSALP","Luzern","KSALP","M","D","CH",18.0,6.0,,6.0,5.346153846153846,5.642857142857143,5.730769230769231,5.3076923076923075,5.392857142857143,,,5.485074626865671,
"L-412308-KSALP","Luzern","KSALP","M","D","CH",18.0,4.0,,5.0,4.538461538461538,4.5,4.538461538461538,4.346153846153846,4.357142857142857,,,4.455223880597015,
"L-412310-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.0,5.115384615384615,4.642857142857143,4.884615384615385,4.75,,,,4.858695652173913,
"L-412311-KSALP","Luzern","KSALP","F","D","CH",17.0,4.5,,5.0,4.538461538461538,5.035714285714286,5.0,5.038461538461538,4.928571428571429,,,4.91044776119403,
"L-412312-KSALP","Luzern","KSALP","F","D","CH",17.0,5.5,,5.0,5.153846153846154,5.142857142857143,5.214285714285714,4.954545454545454,5.0,,,5.103174603174603,
"L-412315-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,4.0,4.6923076923076925,4.928571428571429,4.6923076923076925,4.576923076923077,4.5,,,4.67910447761194,
"L-412316-KSALP","Luzern","KSALP","F","D","CH",18.0,4.0,,3.5,4.846153846153846,4.857142857142857,4.464285714285714,4.538461538461538,4.678571428571429,,,4.676470588235294,
"L-412317-KSALP","Luzern","KSALP","F","D","CH",18.0,5.0,,5.5,5.384615384615385,5.392857142857143,5.461538461538462,5.5,5.464285714285714,,,5.440298507462686,
"L-412318-KSALP","Luzern","KSALP","F","D","CH",18.0,5.5,,6.0,5.5,5.5,5.714285714285714,5.846153846153846,5.714285714285714,,,5.654411764705882,
"L-412320-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.0,5.0,4.785714285714286,4.923076923076923,4.6923076923076925,4.821428571428571,,,4.843283582089552,
"L-412321-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,3.75,4.1923076923076925,4.285714285714286,4.517857142857143,4.576923076923077,,,,4.419117647058823,
"L-412323-KSALP","Rothenburg","KSALP","F","D","CH",17.0,4.5,,3.5,4.5,4.785714285714286,4.5,4.1923076923076925,4.464285714285714,,,4.492537313432836,
"L-412324-KSALP","Luzern","KSALP","F","D","CH",17.0,4.5,,3.5,4.884615384615385,4.607142857142857,4.615384615384615,4.416666666666667,4.928571428571429,,,4.696969696969697,
"L-412327-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,3.5,4.884615384615385,4.464285714285714,4.384615384615385,4.5,4.571428571428571,,,4.559701492537314,
"L-412329-KSALP","Luzern","KSALP","F","D","CH",18.0,4.5,,3.5,4.576923076923077,4.571428571428571,4.607142857142857,4.384615384615385,4.535714285714286,,,4.536764705882353,
"L-412331-KSALP","Luzern","KSALP","F","D","CH",17.0,3.5,,4.0,4.5,4.678571428571429,4.1923076923076925,,,,,4.4625,
"L-412333-KSALP","Luzern","KSALP","F","D","CH",17.0,6.0,,5.0,5.153846153846154,5.357142857142857,5.357142857142857,5.576923076923077,5.5,,,5.389705882352941,
"L-412335-KSALP","Meggen","KSALP","F","D","CH",16.0,5.0,,4.0,4.538461538461538,4.428571428571429,4.615384615384615,4.846153846153846,,,,4.60377358490566,
"L-412336-KSALP","Luzern","KSALP","M","D","CH",18.0,3.0,,3.0,4.423076923076923,4.071428571428571,3.6666666666666665,,,,,4.064102564102564,
"L-412338-KSALP","Luzern","KSALP","F","D","CH",17.0,5.5,,5.5,5.5,5.464285714285714,5.25,5.1923076923076925,5.321428571428571,,,5.345588235294118,
"L-412339-KSALP","Luzern","KSALP","F","D","CH",18.0,4.5,,4.0,4.769230769230769,4.928571428571429,4.769230769230769,4.269230769230769,4.153846153846154,,,4.583333333333333,
"L-412341-KSALP","Luzern","KSALP","F","D","CH",17.0,4.5,,4.0,5.0,4.821428571428571,4.769230769230769,4.8076923076923075,4.928571428571429,,,4.865671641791045,
"L-412343-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.0,4.846153846153846,4.892857142857143,4.846153846153846,4.730769230769231,4.642857142857143,,,4.791044776119403,
"L-412345-KSALP","Luzern","KSALP","F","D","CH",17.0,4.0,,3.5,4.615384615384615,4.571428571428571,4.576923076923077,4.923076923076923,5.071428571428571,,,4.753731343283582,
"L-412347-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.5,5.1923076923076925,5.321428571428571,5.428571428571429,5.346153846153846,5.285714285714286,,,5.3161764705882355,
"L-412349-KSALP","Luzern","KSALP","F","D","CH",17.0,5.0,,5.5,5.153846153846154,5.214285714285714,5.153846153846154,5.038461538461538,5.178571428571429,,,5.149253731343284,
"L-412351-KSALP","Luzern","KSALP","M","D","CH",17.0,5.0,,4.0,5.115384615384615,4.964285714285714,4.384615384615385,4.3076923076923075,4.428571428571429,,,4.641791044776119,
"L-412353-KSALP","Luzern","KSALP","M","D","CH",18.0,4.0,,4.5,4.653846153846154,4.357142857142857,4.269230769230769,4.038461538461538,3.9285714285714284,,,4.246268656716418,
"L-412355-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,4.0,4.730769230769231,4.357142857142857,4.142857142857143,4.076923076923077,3.9642857142857144,,,4.25,
"L-412361-KSALP","Luzern","KSALP","M","D","CH",18.0,3.5,,4.5,4.423076923076923,4.428571428571429,4.269230769230769,4.384615384615385,4.535714285714286,,,4.41044776119403,
"L-412365-KSALP","Luzern","KSALP","M","D","CH",17.0,4.0,,4.0,4.3076923076923075,4.107142857142857,4.153846153846154,,,,,4.1875,
"L-412368-KSALP","Luzern","KSALP","M","D","CH",18.0,3.5,,3.5,4.538461538461538,4.321428571428571,4.083333333333333,,,,,4.32051282051282,
"L-412370-KSALP","Luzern","KSALP","M","D","CH",17.0,4.0,,5.0,4.769230769230769,4.678571428571429,4.5,4.653846153846154,4.535714285714286,,,4.626865671641791,
"L-412375-KSALP","Luzern","KSALP","M","D","CH",17.0,4.5,,3.5,4.3076923076923075,4.464285714285714,4.653846153846154,4.5,4.75,,,4.537313432835821,
"L-412377-KSALP","Luzern","KSALP","M","D","CH",17.0,3.5,,3.5,4.384615384615385,4.428571428571429,4.230769230769231,4.3076923076923075,4.214285714285714,,,4.313432835820896,
"L-412379-KSALP","Luzern","KSALP","M","D","CH",17.0,4.0,,4.5,4.769230769230769,4.571428571428571,4.615384615384615,4.846153846153846,4.964285714285714,,,4.753731343283582,
"L-412382-KSALP","Luzern","KSALP","M","D","CH",17.0,4.5,,4.0,4.769230769230769,4.964285714285714,4.423076923076923,4.5,4.357142857142857,,,4.604477611940299,
"L-412384-KSALP","Luzern","KSALP","F","D","CH",18.0,5.0,,5.0,5.384615384615385,5.357142857142857,5.142857142857143,5.0,4.857142857142857,,,5.147058823529412,
"L-412387-KSALP","Luzern","KSALP","F","D","CH",17.0,5.5,,5.0,5.115384615384615,5.25,4.928571428571429,4.846153846153846,4.857142857142857,,,5.0,
"L-412393-KSALP","Luzern","KSALP","F","D","CH",17.0,4.0,,3.5,4.269230769230769,4.607142857142857,4.346153846153846,4.346153846153846,,,,4.386363636363637,
"L-412397-KSALP","Meggen","KSALP","M","D","CH",17.0,5.0,,5.5,4.8076923076923075,5.035714285714286,5.230769230769231,5.0,5.392857142857143,,,5.097014925373134,
"L-412398-KSALP","Meggen","KSALP","M","D","CH",17.0,4.5,,3.5,4.461538461538462,4.571428571428571,4.615384615384615,4.8076923076923075,5.035714285714286,,,4.701492537313433,
"L-412399-KSALP","Meggen","KSALP","F","D","CH",17.0,4.5,,5.0,4.3076923076923075,4.392857142857143,4.769230769230769,4.8076923076923075,4.571428571428571,,,4.567164179104478,
"L-412400-KSALP","Meggen","KSALP","F","D","CH",17.0,4.5,,4.5,4.538461538461538,4.821428571428571,4.538461538461538,4.1923076923076925,4.384615384615385,,,4.5,
"L-412407-KSALP","Meggen","KSALP","F","D","CH",17.0,4.5,,4.0,4.769230769230769,4.857142857142857,4.678571428571429,4.384615384615385,4.464285714285714,,,4.632352941176471,
"L-412409-KSALP","Meggen","KSALP","F","D","CH",17.0,5.5,,5.0,4.846153846153846,5.142857142857143,5.153846153846154,4.961538461538462,5.035714285714286,,,5.029850746268656,
"L-412410-KSALP","Meggen","KSALP","F","D","CH",16.0,5.5,,5.5,5.384615384615385,5.5,5.178571428571429,5.115384615384615,5.357142857142857,,,5.3088235294117645,
"L-412414-KSALP","Meggen","KSALP","F","D","CH",17.0,4.5,,4.0,4.8076923076923075,4.535714285714286,4.5,4.115384615384615,,,,4.490566037735849,
"L-412415-KSALP","Meggen","KSALP","F","D","CH",17.0,3.5,,3.5,4.615384615384615,4.428571428571429,3.923076923076923,,,,,4.351851851851852,
"L-412417-KSALP","Meggen","KSALP","M","D","CH",17.0,4.5,,5.0,4.846153846153846,4.678571428571429,4.6923076923076925,4.8076923076923075,,,,4.754716981132075,
"L-412419-KSALP","Udligenswil","KSALP","F","D","CH",18.0,5.0,,4.5,5.0,5.035714285714286,4.892857142857143,4.615384615384615,4.75,,,4.860294117647059,
"L-412424-KSALP","Horw","KSALP","F","D","CH",17.0,5.0,,5.0,5.076923076923077,5.321428571428571,5.038461538461538,4.846153846153846,4.892857142857143,,,5.037313432835821,
"L-412426-KSALP","Luzern","KSALP","F","D","CH",18.0,4.5,,4.0,4.384615384615385,4.357142857142857,4.461538461538462,4.3076923076923075,4.428571428571429,,,4.388059701492537,
"L-412428-KSALP","Luzern","KSALP","M","D","D",17.0,4.0,,5.0,4.269230769230769,4.25,4.461538461538462,4.615384615384615,,,,4.365671641791045,
"L-412430-KSALP","Buchrain","KSALP","F","D","CH",18.0,4.5,,4.0,4.346153846153846,4.482142857142857,4.346153846153846,4.230769230769231,,,,4.380597014925373,
"L-412432-KSALP","Buchrain","KSALP","F","D","CH",18.0,4.0,,3.5,4.5,4.571428571428571,4.3076923076923075,4.1923076923076925,4.25,,,4.365671641791045,
"L-412434-KSALP","Ebikon","KSALP","M","AL","CH",17.0,4.5,,4.5,4.6923076923076925,4.535714285714286,4.5,4.461538461538462,4.357142857142857,,,4.507462686567164,
"L-412438-KSALP","Ebikon","KSALP","F","D","CH",17.0,4.0,,3.5,4.538461538461538,4.642857142857143,4.392857142857143,4.576923076923077,4.785714285714286,,,4.588235294117647,
"L-412440-KSALP","Ebikon","KSALP","M","D","CH",17.0,4.0,,4.0,4.769230769230769,4.75,4.461538461538462,4.6923076923076925,4.785714285714286,,,4.6940298507462686,
"L-412443-KSALP","Ebikon","KSALP","M","D","D",17.0,4.0,,3.5,4.5,4.464285714285714,4.038461538461538,4.038461538461538,4.321428571428571,,,4.276119402985074,
"L-412445-KSALP","Ebikon","KSALP","M","D","CH",18.0,4.0,,3.0,4.6923076923076925,4.285714285714286,4.208333333333333,3.9545454545454546,,,,4.3,
"L-412447-KSALP","Ebikon","KSALP","M","D","CH",18.0,4.5,,4.5,4.6923076923076925,4.535714285714286,4.769230769230769,,,,,4.6625,
"L-412449-KSALP","Ebikon","KSALP","M","D","CH",17.0,4.0,,4.5,4.576923076923077,4.576923076923077,4.538461538461538,4.576923076923077,4.785714285714286,,,4.613636363636363,
"L-412450-KSALP","Ebikon","KSALP","M","D","CH",17.0,4.5,,4.0,4.730769230769231,4.428571428571429,4.538461538461538,4.576923076923077,4.642857142857143,,,4.582089552238806,
"L-412455-KSALP","Ebikon","KSALP","M","D","CH",17.0,4.5,,5.0,4.461538461538462,4.607142857142857,4.576923076923077,4.961538461538462,4.928571428571429,,,4.708955223880597,
"L-412457-KSALP","Ebikon","KSALP","M","D","CH",17.0,3.5,,5.0,4.230769230769231,4.607142857142857,4.576923076923077,4.846153846153846,4.75,,,4.604477611940299,
"L-412461-KSALP","Buchrain","KSALP","F","D","CH",17.0,5.5,,6.0,5.384615384615385,5.357142857142857,5.230769230769231,5.1923076923076925,5.25,,,5.2835820895522385,
"L-412462-KSALP","Ebikon","KSALP","F","D","BIH",17.0,4.5,,5.0,4.846153846153846,4.964285714285714,4.821428571428571,4.6923076923076925,4.357142857142857,,,4.735294117647059,
"L-412464-KSALP","Ebikon","KSALP","M","D","CH",17.0,4.0,,4.0,4.615384615384615,4.392857142857143,4.461538461538462,4.730769230769231,,,,4.547169811320755,
"L-412467-KSALP","Ebikon","KSALP","M","D","CH",17.0,3.5,,4.0,4.423076923076923,4.321428571428571,4.1923076923076925,4.538461538461538,4.25,,,4.343283582089552,
"L-412470-KSALP","Kriens","KSALP","F","D","CH",17.0,4.5,,4.5,4.615384615384615,,4.769230769230769,4.846153846153846,4.678571428571429,,,4.726415094339623,
"L-412472-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,4.5,4.576923076923077,4.5,4.5,4.3076923076923075,4.357142857142857,,,4.447761194029851,
"L-412474-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,4.0,4.846153846153846,5.035714285714286,4.678571428571429,4.615384615384615,4.678571428571429,,,4.772058823529412,
"L-412476-KSALP","Kriens","KSALP","F","D","CH",17.0,4.0,,4.5,4.8076923076923075,4.642857142857143,4.464285714285714,4.181818181818182,4.409090909090909,,,4.515873015873016,
"L-412477-KSALP","Kriens","KSALP","F","P","CH",17.0,5.0,,5.0,4.730769230769231,4.928571428571429,4.928571428571429,4.8076923076923075,5.071428571428571,,,4.897058823529412,
"L-412479-KSALP","Kriens","KSALP","F","D","CH",18.0,5.5,,5.5,5.346153846153846,5.535714285714286,5.538461538461538,5.346153846153846,5.285714285714286,,,5.41044776119403,
"L-412481-KSALP","Kriens","KSALP","F","WAS","VN",17.0,5.0,,4.0,4.961538461538462,4.821428571428571,4.615384615384615,4.423076923076923,4.785714285714286,,,4.723880597014926,
"L-412483-KSALP","Kriens","KSALP","F","D","CH",18.0,4.5,,4.0,4.769230769230769,4.678571428571429,4.464285714285714,4.5,,,,4.601851851851852,
"L-412488-KSALP","Kriens","KSALP","F","D","CH",17.0,5.5,,4.5,5.153846153846154,5.25,5.107142857142857,5.0,,,,5.12962962962963,
"L-412490-KSALP","Kriens","KSALP","F","D","CH",18.0,5.0,,5.0,4.884615384615385,4.714285714285714,4.8076923076923075,4.615384615384615,4.821428571428571,,,4.768656716417911,
"L-412492-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,5.0,5.230769230769231,5.142857142857143,5.357142857142857,5.346153846153846,5.142857142857143,,,5.242647058823529,
"L-412493-KSALP","Kriens","KSALP","F","AL","CH",18.0,5.5,,5.5,5.384615384615385,5.5,5.416666666666667,5.076923076923077,5.142857142857143,,,5.303030303030303,
"L-412495-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,4.5,5.038461538461538,5.0,4.714285714285714,4.615384615384615,4.607142857142857,,,4.794117647058823,
"L-412501-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,5.0,5.346153846153846,5.035714285714286,5.076923076923077,5.076923076923077,4.821428571428571,,,5.067164179104478,
"L-412503-KSALP","Kriens","KSALP","F","D","CH",17.0,4.5,,4.0,4.846153846153846,4.535714285714286,4.615384615384615,4.538461538461538,4.607142857142857,,,4.626865671641791,
"L-412505-KSALP","Kriens","KSALP","F","D","CH",17.0,4.25,,4.0,4.653846153846154,4.357142857142857,4.3076923076923075,4.5,,,,4.424242424242424,
"L-412506-KSALP","Kriens","KSALP","F","D","CH",17.0,4.5,,4.5,4.884615384615385,5.035714285714286,4.769230769230769,4.8076923076923075,,,,4.877358490566038,
"L-412508-KSALP","Kriens","KSALP","F","D","CH",17.0,5.5,,5.5,5.576923076923077,5.642857142857143,5.461538461538462,5.538461538461538,5.357142857142857,,,5.514925373134329,
"L-412509-KSALP","Kriens","KSALP","F","D","CH",18.0,5.0,,5.5,5.115384615384615,5.321428571428571,5.3076923076923075,5.269230769230769,4.928571428571429,,,5.186567164179104,
"L-412511-KSALP","Kriens","KSALP","F","D","CH",17.0,5.5,,6.0,5.5,5.714285714285714,5.571428571428571,5.5,5.25,,,5.507352941176471,
"L-412513-KSALP","Kriens","KSALP","F","D","CH",18.0,5.5,,6.0,5.3076923076923075,5.5,5.535714285714286,5.615384615384615,5.428571428571429,,,5.477941176470588,
"L-412515-KSALP","Kriens","KSALP","F","D","CH",18.0,4.5,,3.0,4.769230769230769,4.535714285714286,4.269230769230769,3.8076923076923075,,,,4.349056603773585,
"L-412518-KSALP","Kriens","KSALP","F","D","CH",17.0,5.0,,4.5,4.884615384615385,4.714285714285714,4.730769230769231,4.653846153846154,4.607142857142857,,,4.7164179104477615,
"L-412520-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,5.0,4.5,4.571428571428571,4.6923076923076925,4.5,4.464285714285714,,,4.545454545454546,
"L-412522-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,4.5,4.1923076923076925,4.5,4.653846153846154,4.461538461538462,4.607142857142857,,,4.485074626865671,
"L-412524-KSALP","Kriens","KSALP","M","D","CH",17.0,5.0,,4.5,4.538461538461538,4.571428571428571,4.653846153846154,4.8076923076923075,4.535714285714286,,,4.619402985074627,
"L-412527-KSALP","Kriens","KSALP","M","D","CH",18.0,4.5,,5.0,4.653846153846154,4.357142857142857,4.6923076923076925,4.461538461538462,4.607142857142857,,,4.552238805970149,
"L-412529-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,5.0,4.423076923076923,4.321428571428571,4.653846153846154,4.576923076923077,4.678571428571429,,,4.529850746268656,
"L-412532-KSALP","Kriens","KSALP","M","D","CH",17.0,5.5,,5.0,5.076923076923077,5.071428571428571,4.846153846153846,4.8076923076923075,4.535714285714286,,,4.865671641791045,
"L-412535-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,5.5,5.0,5.035714285714286,4.846153846153846,4.884615384615385,4.964285714285714,,,4.947761194029851,
"L-412538-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,5.0,5.346153846153846,5.214285714285714,4.923076923076923,5.038461538461538,4.964285714285714,,,5.097014925373134,
"L-412544-KSALP","Kriens","KSALP","M","D","CH",17.0,4.0,,5.0,5.076923076923077,4.964285714285714,4.8076923076923075,4.769230769230769,4.571428571428571,,,4.835820895522388,
"L-412546-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,5.0,5.153846153846154,5.0,4.846153846153846,4.538461538461538,4.607142857142857,,,4.8283582089552235,
"L-412547-KSALP","Kriens","KSALP","M","D","CH",18.0,5.5,,5.5,5.346153846153846,5.285714285714286,5.038461538461538,4.8076923076923075,,,,5.122641509433962,
"L-412548-KSALP","Luzern","KSALP","M","D","CH",17.0,4.5,,5.0,4.615384615384615,4.607142857142857,4.423076923076923,4.576923076923077,4.535714285714286,,,4.552238805970149,
"L-412551-KSALP","Kriens","KSALP","M","D","CH",17.0,4.5,,4.5,4.5,4.285714285714286,4.392857142857143,4.153846153846154,4.038461538461538,,,4.276119402985074,
"L-412553-KSALP","Buchrain","KSALP","F","D","CH",18.0,5.0,,4.0,4.846153846153846,4.964285714285714,4.461538461538462,4.75,4.857142857142857,,,4.78030303030303,
"L-412555-KSALP","Buchrain","KSALP","F","D","CH",17.0,4.0,,4.5,4.884615384615385,4.892857142857143,4.461538461538462,4.423076923076923,4.464285714285714,,,4.626865671641791,
"L-412556-KSALP","Buchrain","KSALP","F","D","CH",18.0,5.0,,5.5,5.5,5.25,5.038461538461538,4.884615384615385,4.75,,,5.082089552238806,
"L-412559-KSALP","Buchrain","KSALP","F","D","CH",17.0,4.0,,5.0,4.846153846153846,5.071428571428571,4.576923076923077,4.5,4.571428571428571,,,4.7164179104477615,
"L-412562-KSALP","Buchrain","KSALP","F","EN","USA",18.0,5.25,,3.5,4.923076923076923,4.571428571428571,4.535714285714286,4.5,,,,4.610294117647059,
"L-412564-KSALP","Buchrain","KSALP","M","D","CH",17.0,5.5,,5.5,5.153846153846154,5.392857142857143,5.384615384615385,5.5,5.428571428571429,,,5.373134328358209,
"L-412569-KSALP","Luzern","KSALP","M","D","CH",19.0,2.5,,4.0,4.5,4.535714285714286,4.423076923076923,4.346153846153846,4.0,,,4.39344262295082,
"L-412571-KSALP","Adligenswil","KSALP","F","D","D",17.0,4.0,,4.0,4.384615384615385,4.5,4.576923076923077,4.384615384615385,,,,4.462264150943396,
